Reporter Name,Partner Name,Trade Flow,Product Group,Indicator,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 World,Mali,Import,Plastic or Rubber,Import (US$ Thousand),6.622,0.506,25.563,30.551,437.963,486.576,714.486,940.176,600.996,663.493,553.232,849.533,1741.298,1685.493,2014.563,1511.149,1674.227,5589.141,3333.887,3910.054,4538.843,3121.34,1880.54406180048,1567.05388,2251.77640209232,2229.12341632632,2887.12411302276,2326.79814073101,933.03652682948,1044.7542315405
 World,Malta,Import,Plastic or Rubber,Import (US$ Thousand),10331.988,12255.569,13534.127,22063.498,26651.522,33500.324,40665.414,55902.946,64995.343,65880.871,62789.033,80356.71,78108.009,75115.654,85004.483,97374.837,91224.16,89630.335,107776.408,113740.518,125393.439,86890.253,127999.690714617,162488.961090734,157773.825762477,161936.430610922,148329.257533109,140152.080382649,151525.224673871,166095.237205287
 World,Marshall Islands,Import,Plastic or Rubber,Import (US$ Thousand),,,,,311,225.522,6.808,255.063,37.05,75.635,38.781,91.024,79.375,288.62,151.94,314.672,321.744,139.396,264.727,276.119,502.125,500.06,125.837,84.234,124.229,103.151,551.794831443438,259.710389517016,10317.5031389898,33869.0065434011
 World,Martinique,Import,Plastic or Rubber,Import (US$ Thousand),,,3.365,1,264.942,205.527,260.254,485.37,,,,,,,,,,,,,,,,,,,,,,
 World,Mauritania,Import,Plastic or Rubber,Import (US$ Thousand),17.146,47.41,47.854,35.199,42.124,31.92,76.151,99.58,45.65,77.078,91.418,217.05,284.08,977.732,150.485,341.408,428.101,322.253,256.382,590.587,718.392,249.664,714.5051651426,1102.71861588,3662.93252914328,884.35959960639,3339.78823938462,464.31450827261,2063.390816149,786.590989093667
 World,Mauritius,Import,Plastic or Rubber,Import (US$ Thousand),346.791,1643.364,1688.199,1436.873,1384.831,1477.974,1177.825,1611.906,2325.377,1306.023,1603.09,2529.978,6147.833,5569.006,8280.999,15657.59,15835.734,20297.312,24468.081,26250.242,38148.545,26868.371,35798.0488087883,41251.411585951,39065.9562430612,30273.3969715648,35997.3631305847,36474.593187787,31892.2639045156,36043.2841924263
 World,Mayotte,Import,Plastic or Rubber,Import (US$ Thousand),,,,,,,,,,,,,12.037,8.082,8.895,29.712,75.268,739.904,13.91,35.452,4.128,85.748,4.464,29.003,22.489,23.887,,,,
 World,Mexico,Import,Plastic or Rubber,Import (US$ Thousand),69682.263,95611.526,104910.997,538428.118,613905.434,731241.194,970586.351,1434923.94,1579992.444,1841349.725,2017312.78,2265950.564,2508120.378,2567121.247,2650704.12,3013035.103,3936675.166,4665437.876,5081121.651,5763202.971,6296204.518,5494153.463,7149679.61069357,8886322.34766297,9214347.55450925,9586284.79575441,10307664.6041342,10106679.8044346,10168748.4041764,11037028.3826917
 World,"Micronesia, Fed. Sts.",Import,Plastic or Rubber,Import (US$ Thousand),,,,,,14.477,389.919,,,,,,25.108,17.604,39.809,115.235,52.586,76.687,69.961,136.068,26.712,25.059,24.252,461.158,38.08026335,21.426,1544.709,28.4941405348,19.5082203132,61.90736831474
 World,Middle East & North Africa,Import,Plastic or Rubber,Import (US$ Thousand),321081.016,583932.139,620794.67,798039.913,998038.301,1100816.818,1714163.696,2617572.334,2460428.072,2970020.774,3043239.199,3314522.566,3991639.253,4924287.9,5569672.605,6975374.285,9741334.584,11628433.328,13309797.949,16146433.948,18614431.203,17264216.492,28768621.2049769,35563522.8820355,36818417.8575431,40146428.4216151,42910898.3270795,37939912.1297478,36425136.544934,37132298.957239
 World,Moldova,Import,Plastic or Rubber,Import (US$ Thousand),,,,,4811.336,1239.673,1458.017,1617.422,6322.475,6857.126,4693.777,3002.204,4442.854,4229.194,3495.867,5262.559,7306.648,8766.226,13702.731,22537.742,23704.803,23142.893,23232.2939983768,32979.1861139236,31638.4585367266,32765.234,31128.84079,22239.131713304,21326.3863832978,29954.5974240078
 World,Monaco,Import,Plastic or Rubber,Import (US$ Thousand),,,0.836,,6.44,,,1833,97737.62,968.577,1189.13,3413.843,,,14.998,,,,,,,,,,,,,,,
 World,Mongolia,Import,Plastic or Rubber,Import (US$ Thousand),,0.701,,2.189,40.16,119.757,50.209,387.897,100.634,24.01,127.597,16.476,164.266,404.809,843.915,949.868,1042.892,1497.167,914.2,10329.709,1195.152,1620.425,3879.945,5110.033,5341.575,6052.60486032,6508.81743419368,6759.88548801652,5448.99277896899,4672.72152701552
 World,Montenegro,Import,Plastic or Rubber,Import (US$ Thousand),,,,,,,,,,,,,,,,,,,2294.73,1139.795,1637.295,1596.87,4022.67832262452,3203.15979,3104.19,2685.35836807078,3674.38156,3136.96,3510.77953594686,4856.38884983493
 World,Montserrat,Import,Plastic or Rubber,Import (US$ Thousand),,57.562,,10.303,365.466,82,363.78,37.252,152.819,254.402,28.084,74.94,68.215,63.583,224.854,16.836,95.471,16.886,99.929,21.183,12.137,27.937,40.97801206248,11.72129,23.515,51.64776912,27.41109266866,64.40984728371,23.56253068796,30.7785906096928
 World,Morocco,Import,Plastic or Rubber,Import (US$ Thousand),374.863,821.53,1297.249,3429.966,13662.12,22287.219,30116.088,39149.66,31583.905,29302.894,32940.52,42014.012,44751.125,35674.152,32845.733,40706.52,51709.153,45203.652,44173.249,59972.741,69182.015,62006.004,74567.1238170896,117801.954021485,115793.03944092,130764.610272967,150655.537376057,136776.342287089,185641.572440017,182975.451755536
 World,Mozambique,Import,Plastic or Rubber,Import (US$ Thousand),,114.414,1201.842,648.547,3047.864,1532.992,2917.233,6207.835,1375.803,3493.536,3332.993,2193.802,2290.727,2177.607,1771.314,4026.65,2326.712,497.247,322.795,1113.661,2257.816,1533.672,2171.29749040004,3801.96139565256,2789.56790110112,3786.71318344947,2252.00105000918,3977.81799988897,1650.17453130383,1386.6602412912
 World,Myanmar,Import,Plastic or Rubber,Import (US$ Thousand),1207.908,12969.053,10020.823,9544.04,14718.518,15655.022,27137.164,35459.6,33883.497,33086.182,20296.15,15076.112,17551.334,13261.398,17228.758,16041.679,62040.576,44676.747,39008.618,65016.793,96993.725,69901.04,200006.490001066,234157.699,229651.181045768,205948.428,133355.65129,138363.131201658,224214.087883479,316658.665302501
 World,Namibia,Import,Plastic or Rubber,Import (US$ Thousand),,,,,,,,,,,,,2942.637,3040.472,2158.337,2226.59,3037.55,1370.427,1841.796,6423.173,2286.389,42806.436,10916.636982854,15300.1244426036,29730.3809949262,17058.7893449342,19025.7465311177,9376.65408464984,4625.3296078858,4181.99709643731
 World,Nauru,Import,Plastic or Rubber,Import (US$ Thousand),,,23.302,2.338,28.708,10.913,41.628,191.867,34.328,63.876,81.143,111.973,60.723,496.682,1603.212,741.57,165.47,238.691,304.825,312.787,91.982,614.028,46.87553820632,273.70201978396,386.877,161.67700976345,141.80739104,237.05091684664,179.14658371823,238.414768844116
 World,Nepal,Import,Plastic or Rubber,Import (US$ Thousand),,,8.754,12.652,48.384,131.897,84.784,344.252,754.921,1421.733,4806.302,8507.599,9774.444,14823.219,15979.524,23971.599,37569.557,47346.658,25632.811,48532.749,66512.002,43835.19,64479.6265610946,54878.0705466093,43239.5342890811,49611.4842212911,70381.0636775969,56189.9165529099,46886.4999330052,42889.2666202496
 World,Netherlands,Import,Plastic or Rubber,Import (US$ Thousand),2758171.436,3260533.318,4094826.152,4222357.003,4910697.314,4494701.75,7845069.675,12188509.664,11836150.656,11748468.16,12168617.643,11857472.005,11813271.357,11546685.343,11922318.854,14188189.647,17205015.258,19398914.943,21682042.771,25071839.096,26611829.561,20331740.703,24185819.7386613,28367371.736349,26930903.6744736,28569992.6675047,29364977.897416,24930161.6780856,24296963.6707272,27808452.5844885
 World,Netherlands Antilles,Import,Plastic or Rubber,Import (US$ Thousand),158,134.71,500.771,77.759,819.825,875.033,963.193,2448.223,1198.803,1305.972,1867.925,2658.375,4825.805,4641.619,3759.301,3492.139,4509.844,5179.71,6369.923,6039.332,7215.52,5708.735,6425.61306978,,,,,,,
 World,Neutral Zone,Import,Plastic or Rubber,Import (US$ Thousand),,90.089,,21.781,37.891,4.036,24.619,0.811,258.309,47.959,0.814,123.486,,,,,0.618,,1.402,,,0.543,0.151,,,,,,,
 World,New Caledonia,Import,Plastic or Rubber,Import (US$ Thousand),0.863,0.584,23.428,7.328,33.851,149.676,395.438,317.446,89.149,235.885,160.978,126.478,370.996,276.937,470.226,326.718,2860.585,583.552,1139.801,1014.601,4086.683,736.12,977.814,1325.4984,611.0713,182.182,309.35271816546,290.9258,519.85831918108,288.359897856532
 World,New Zealand,Import,Plastic or Rubber,Import (US$ Thousand),58552.343,69420.253,76767.138,92107.501,105163.227,136168.085,176361.449,212456.741,215480.967,218763.377,199984.09,216809.366,232178.957,228983.332,252609.966,312984.317,396035.308,437610.652,379283.678,391828.02,382911.43,341426.331,402878.381504662,397651.666734836,424901.563047141,412905.280925938,427984.161003896,376647.919024224,357483.87374683,355520.623588054
 World,Nicaragua,Import,Plastic or Rubber,Import (US$ Thousand),189.532,23.422,3.313,62.533,494.239,704.987,1508.553,4151.568,2774.595,3318.097,3622.496,2989.989,5165.476,5986.134,5586.389,5468.344,6432.771,7717.232,5567.048,9030.782,9826.04,8892.017,10173.10415591,50870.677464366,13792.9043676468,11155.739904482,12125.0692497225,10201.315441157,11813.4613028503,6270.30575948449
 World,Niger,Import,Plastic or Rubber,Import (US$ Thousand),6.915,151.961,206.904,155.041,184.208,959.521,855.011,3020.53,969.845,1114.868,1002.263,470.619,3811.058,1105.14,1640.011,1295.924,1796.496,2067.348,2567.268,2082.34,4754.119,1724.602,2313.80605502618,2241.012,1551.35946555496,20625.8683002863,1780.38122027698,3806.38725508283,3417.94147821775,1287.69294690431
 World,Nigeria,Import,Plastic or Rubber,Import (US$ Thousand),3275.108,70763.47,58557.466,70164.714,62952.449,72333.102,95686.11,198296.274,208673.852,144207.447,67867.282,26736.623,29627.86,16723.466,23942.751,31367.535,56568.098,46866.443,75421.393,136403.551,223742.947,102344.047,203692.025298267,384050.744455461,250860.594126928,193761.901076118,110139.795118824,94177.2022071711,95422.3608665002,132926.977505362
 World,Niue,Import,Plastic or Rubber,Import (US$ Thousand),,,,,4.642,,5.124,12.411,8.645,2.19,138.653,3.44,17.943,25.752,95.392,16.675,2.639,26.408,16.18,37.377,293.86,792.824,2797.05370736896,86.0320705538,277.78826101344,26.05941373417,110.21141428234,113.097341836,130.50005,43.635550800112
 World,Norfolk Island,Import,Plastic or Rubber,Import (US$ Thousand),,,,8.758,,5.539,12.909,,,156.654,1.364,59.415,,,5.825,5.672,31.124,2.153,2.167,187.369,80.116,92.868,16.049,46.381,283.294,30.781,106.095,94.638,57.83027109,6.10796634944
 World,North America,Import,Plastic or Rubber,Import (US$ Thousand),3091989.053,8205861.712,10079985.633,14051748.432,18702930.181,21885605.504,26943434.657,33349684.165,36485173.742,42469429.708,42225419.225,44843345.578,49705177.328,47454238.323,48176063.06,52096079.937,59166902.178,66266374.556,72997710.652,80172654.012,84611764.451,66846527.914,85401609.7369918,95708574.5757473,95881181.8174787,97350389.7978244,99094119.2910145,92788135.1009653,89559802.679338,90536336.1919567
 World,Northern Mariana Islands,Import,Plastic or Rubber,Import (US$ Thousand),,,,,,,,22.851,22.155,11.101,5.539,15.29,57.386,111.869,80.833,74.608,17.655,34.712,316.872,37.563,73.36,37.629,59.197,28.204,32.331,817.672,8.6316872836,12.817170371,11.08390566934,23.43811296352
 World,Norway,Import,Plastic or Rubber,Import (US$ Thousand),178433.452,305406.081,346938.181,354244.795,565794.439,593818.427,725485.929,985743.802,933476.718,906194.52,898389.659,815516.387,833309.847,763786.288,788110.21,924905.361,1073660.675,1234498.487,1483775.419,1657224.861,1730442.411,1150639.982,1254878.29370333,1356359.68608324,1359008.53975752,1358386.7523441,1371444.35584349,1119628.89756806,1096210.75675965,1195897.55689698
 World,Occ.Pal.Terr,Import,Plastic or Rubber,Import (US$ Thousand),,,,,,,,,,,,,574.835,242.448,536.527,1101.266,231.643,134.698,545.022,1301.535,1119.509,787.805,917.221,561.235,4977.60106,1127.571,1670.68260092,912.098,1064.52036848423,999.906655754295
 World,Oman,Import,Plastic or Rubber,Import (US$ Thousand),112.281,12.885,81.393,2805.101,2795.507,2781.684,2911.815,8587.993,4695.621,950.676,9246.562,8570.799,12976.642,19380.884,21960.495,32567.484,56102.788,49842.117,46065.458,186321.931,317878.014,469656.494,710684.41963042,1015288.81663738,1001407.79308299,1185156.75923675,1369948.96841223,1015651.51924563,871437.096414891,800622.846334705
 World,"Asia, unspecified",Import,Plastic or Rubber,Import (US$ Thousand),672841.349,1145961.419,1358599.181,2979542.72,3771174.827,6316545.988,7562074.219,9123498.044,8842909.518,8793754.569,8211411.16,8836118.738,10304995.401,9775599.199,10669822.813,11967578.779,14533788.092,16389112.648,17589281.26,20734022.723,21957435.966,18824217.799,24573187.0768635,26854120.1791208,26402645.7953637,26890960.9488253,26334580.0416207,23624187.2606443,21726589.2937365,22286613.9566195
 World,Pacific Islands,Import,Plastic or Rubber,Import (US$ Thousand),,22.872,,136.346,,,,,,,,,,,,,,,,,,,,,,,,,,
 World,Pakistan,Import,Plastic or Rubber,Import (US$ Thousand),256.278,1979.149,1613.588,5009.114,4958.234,6839.29,9021.47,14255.182,10967.202,11273.176,14624.994,26068.903,53039.452,52436.055,82784.294,164971.652,152806.341,186257.809,173692.332,173605.169,307085.628,247004.906,358856.936671521,419770.629651159,479989.742119733,396737.675715898,377176.870189832,306212.756462425,269273.385700692,293302.017359082
 World,Palau,Import,Plastic or Rubber,Import (US$ Thousand),,,,,31.511,,15.337,21.21,2.239,,2.33,1.891,3.895,34.004,73.467,63.942,17.517,4.427,54.166,127.811,15.702,25.037,19.601,3.345,83.14,42.743,32.392,18.7395703808,16.835,0.20965270966
 World,Panama,Import,Plastic or Rubber,Import (US$ Thousand),47.852,482.341,2574.063,4831.841,17542.074,20279.938,20956.989,23785.653,30998.939,27966.789,27986.803,31028.73,37353.579,42115.756,43030.819,44418.001,59089.388,64982.159,77626.855,81966.484,91447.537,86835.729,96174.5670880507,157429.973845908,156596.005530052,129011.735959437,101945.545087237,133625.900214477,152454.119255924,105187.667387318
 World,Papua New Guinea,Import,Plastic or Rubber,Import (US$ Thousand),2240.814,2045.9,1681.089,1824.715,1409.479,1859.757,3483.403,6282.778,6750.215,5876.914,3695.701,3275.504,3421.674,3191.106,3149.467,4255.647,6085.431,8178.265,11830.903,15933.035,19957.108,12950.422,21913.255,33507.1002593113,27796.8161494638,16485.5640878634,10366.013,6600.2901407076,8491.48390728922,7047.42638714019
 World,Paraguay,Import,Plastic or Rubber,Import (US$ Thousand),95.432,126.871,13.064,39.612,207.551,428.487,552.554,1246.331,2967.607,4525.048,4953.004,4578.998,6588.66,9308.919,4229.214,10580.186,14251.515,18902.449,22355.585,36494.517,49884.255,58832.062,70664.89643279,99808.36546585,80593.4425905245,83065.5154788077,107275.931346429,81433.151161826,77773.6063890873,84131.9318475104
 World,Peru,Import,Plastic or Rubber,Import (US$ Thousand),8.519,150.533,1620.371,4468.071,5769.862,6452.051,8182.569,10089.245,11826.944,16744.983,26988.752,34004.63,56118.671,77926.332,97095.776,108601.254,148042.049,203790.561,237154.205,296641.918,382044.097,314522.553,421835.186066252,585350.820241746,618434.681069832,632619.713527889,643624.70079353,555166.449758783,497012.223716861,489337.060007751
 World,Philippines,Import,Plastic or Rubber,Import (US$ Thousand),11433.319,24008.303,29146.646,76003.125,89241.889,123971.491,148916.666,232077.208,225602.753,250261.925,236500.496,288253.812,356404.878,349204.471,381031.579,447305.174,533314.339,627893.189,890572.695,911205.146,1129300.289,1101729.935,1492328.81071116,1590827.91354815,1435108.96485414,1516245.52681756,1457105.68864259,1340659.98525267,1409201.53114192,1393083.33542921
 World,Pitcairn,Import,Plastic or Rubber,Import (US$ Thousand),,,2.952,88.126,,,1.631,,10.483,44.471,14.27,3.125,136.164,10.031,25.577,95.603,44.982,40.466,0.243,7.268,123.586,96.939,41.567,40.32,200.434,63.863,5.249,3.59037,33.69348732917,496.287363187634
 World,Poland,Import,Plastic or Rubber,Import (US$ Thousand),48285.381,64252.937,132656.306,161143.919,207354.912,224703.231,346444.397,577056.026,700259.218,789129.118,937017.863,997635.458,1303071.797,1520103.387,1911117.91,2672650.981,3173833.762,4088493.516,5676455.002,7189774.626,8710347.123,7137318.487,9085425.1848994,11865810.1020871,11403878.5328238,12761161.3539181,13250326.4384551,11673246.7622534,12121442.0779283,14557565.2848624
 World,Portugal,Import,Plastic or Rubber,Import (US$ Thousand),47787.341,121581.225,184454.963,198209.098,214698.353,384350.435,447484.395,622702.108,698909.185,736512.241,752507.42,712614.136,817690.535,902624.977,1080643.402,1412386.075,1778884.24,1701266.765,1913134.339,2381462.851,2589275.344,2291922.693,2767836.26902606,3471031.26409868,3635182.09259002,3961503.22848649,4164255.17139546,3638579.78803908,3520571.45326276,3954758.8801055
 World,Qatar,Import,Plastic or Rubber,Import (US$ Thousand),29543.135,37987.37,36826.337,47207.872,80815.353,54531.345,75708.917,88135.304,79466.082,164100.451,164085.61,170933.654,195597.484,226800.388,219591.816,301871.33,662447.693,822834.97,1018308.038,1151681.894,1266716.501,1030756.742,1548695.08714356,2359485.30480377,2655384.63714207,3262095.86465921,3096469.93514567,2673440.49929051,2556263.54866918,2164905.13806071
 World,Reunion,Import,Plastic or Rubber,Import (US$ Thousand),,36.749,43.867,71.469,139.66,50.527,239.539,283.343,,,,,,,,,,,,,,,,,,,,,,
 World,Romania,Import,Plastic or Rubber,Import (US$ Thousand),49574.13,106824.241,68114.137,35069.882,54217.901,42997.893,110266.456,145191.365,185607.425,184220.509,176973.457,193136.952,236763.292,238599.686,374875.426,563305.65,899259.075,1109274.597,1397801.741,1801851.228,2274916.534,1915003.692,2485006.85512934,3426119.21236793,3253815.24343527,3659237.27874523,3879881.20148404,3334548.41654665,3602442.78136964,4265176.65595134
 World,Russia,Import,Plastic or Rubber,Import (US$ Thousand),,,,,166531.096,253477.725,430918.762,950923.116,1265683.208,1100630.547,1126243.329,1131548.992,1315838.49,1392619.338,1386991.709,1714188.122,2352006.511,2548357.833,3064335.549,3815548.982,4979658.019,3623970.22,5170035.66193331,7424236.44121071,6878365.67198022,6907575.7568573,6224026.74849002,5250627.78632737,5120277.93602582,6305947.30756459
 World,Rwanda,Import,Plastic or Rubber,Import (US$ Thousand),1,3.642,40.169,211.666,11.437,50.402,106.103,760.663,419.534,47.261,90.985,237.797,299.266,136.661,184.29,55.635,72.844,48.803,219.099,131.516,1139.383,321.608,213.10327,425.0597161026,1431.7837484352,2328.77269200799,1456.56694659794,180.1517445512,423.34138700424,371.517271153311
 World,Saint Barthélemy,Import,Plastic or Rubber,Import (US$ Thousand),,,,,,,,,,,,,,,,,,,,,,,,,,131.163,47.785,69.963,144.69431,449.129613594426
 World,Saint Helena,Import,Plastic or Rubber,Import (US$ Thousand),,,28.853,,14.957,4.085,2.394,44.547,32.582,257.798,607.153,496.148,349.101,53.823,553.738,1279.04,307.501,196.002,350.23,478.168,184.225,190.77,103.06381477404,1033.2203351192,600.55353381384,129.4261326198,306.5977953691,501.69333047062,262.6398771668,369.57673875398
 World,Saint Maarten (Dutch part),Import,Plastic or Rubber,Import (US$ Thousand),,,,,,,,,,,,,,,,,,,,,,,,37.374,3.348,166.895,153.9921321002,106.7022801289,209.9095847612,210.85432673416
 World,Saint Pierre and Miquelon,Import,Plastic or Rubber,Import (US$ Thousand),4.277,,15.521,45.971,25,121.297,145.915,20.646,33.702,100.094,83.024,63.768,30.351,7.692,3.498,0.702,10.633,25.975,119.423,151.511,44.61,36.989,10.188,10.671,11.983,19.198,54.982,42.817,39.52871895323,61.2141517913
 World,Samoa,Import,Plastic or Rubber,Import (US$ Thousand),,,,8.994,4.955,203.123,77.425,19.021,11.345,99.953,5.727,47.791,35.77,57.291,115.945,139.058,114.044,197.25,10591.633,10209.282,4256.423,2156.243,3384.227,1826.53754907088,1748.079,1473.10165578128,2946.922,2643.29721503616,2827.374,2299.10112555281
 World,San Marino,Import,Plastic or Rubber,Import (US$ Thousand),,,,,,,,,,,,,5033.994,2978.191,3102.461,3060.931,3659.663,1354.528,2219.632,18069.819,15923.596,11563.624,6307.4325329342,8998.24686672238,8114.79956487592,9389.5590034769,11191.340085918,11291.0466738809,9708.70931193167,5123.3648963882
 World,Sao Tome and Principe,Import,Plastic or Rubber,Import (US$ Thousand),,,,0.558,50.375,54.129,64.685,302.605,733.81,434.955,326.179,293.303,192.643,124.249,681.815,159.394,405.457,591.272,348.58,309.853,55.977,528.481,511.96263408912,98.154,165.45614123144,101.54015,333.53464270714,56.40402724498,141.00789447566,90.87007769766
 World,Saudi Arabia,Import,Plastic or Rubber,Import (US$ Thousand),205785.574,410823.945,409113.411,421373.361,424908.371,455852.615,721919.631,1226086.591,1130602.707,1395194.589,1137358.203,1146389.035,1502526.381,2312600.742,2603756.4,3274732.532,4670775.945,5629201.433,6592957.857,7909705.168,8570952.405,7794053.662,14535378.0089086,17601912.0009205,19456444.9579393,20872636.4524156,22409305.6383884,18701523.6876837,17624166.5444025,18456439.3929054
 World,Senegal,Import,Plastic or Rubber,Import (US$ Thousand),,15.316,62.592,17.989,53.472,36.883,191.389,1340.34,2348.732,4440.154,3609.331,2988.067,8666.842,4560.758,6325.443,8566.805,7108.634,10574.175,11346.079,27753.799,19062.683,9085.102,10869.9355239653,9395.83277177556,19895.8232058343,4576.45441476751,6308.49752706107,6892.04567705427,14896.433204645,16147.6651149982
 World,"Serbia, FR(Serbia/Montenegro)",Import,Plastic or Rubber,Import (US$ Thousand),,,,,133051.425,4386.002,3056.75,4552.34,72362.662,188956.049,186898.883,95589.898,138848.521,181464.502,215182.061,270155.209,407421.515,501582.743,584512.887,735578.806,824093.748,597632.648,781507.773457285,1052204.72774488,908220.159471626,1254337.92571459,1198910.2376112,1112593.42729141,1274930.20125572,1573417.40432083
 World,Seychelles,Import,Plastic or Rubber,Import (US$ Thousand),,89.362,,131.561,25.376,53.185,58.5,130.975,303.923,255.194,110.164,56.118,182.84,561.452,89.848,549.145,900.571,476.653,1703.609,861.573,1268.586,1901.28,2383.07545534176,3724.71570456174,4192.33057153672,3074.84285757254,3655.78149135964,5149.20585653929,2019.22694683786,2058.61607645508
 World,Sierra Leone,Import,Plastic or Rubber,Import (US$ Thousand),,,68.116,,212.208,1314.564,1322.19,914.739,799.803,347.585,2093.798,966.631,1198.966,1797.04,2693.045,1434.455,2261.595,1953.016,3366.049,6875.875,8076.666,5926.595,7349.53732501872,8767.59481049554,4176.92048395704,4229.86129629574,3073.95679284172,2428.73120342373,2728.49890660451,2988.27993387747
 World,Singapore,Import,Plastic or Rubber,Import (US$ Thousand),233866.655,602576.404,699202.771,887169.712,1086608.505,1384282.095,1639212.413,2174980.835,2099050.708,2350865.519,2266803.001,2437837.678,3170222.987,2994618.774,3560581.975,4420608.823,5472069.288,6974001.956,7698182.465,8472611.965,9060119.36,7210030.373,10164116.0715621,10314327.0191123,10195828.5387163,11062975.9895325,13032545.6606763,11551136.9942063,10524128.623725,10259903.8435748
 World,Slovak Republic,Import,Plastic or Rubber,Import (US$ Thousand),,,,,,296828.438,433896.35,630345.038,694147.382,630902.045,615029.346,559240.72,623634.762,653631.116,851758.752,1125822.463,1388343.216,1778827.762,2190072.659,2692348.002,2921501.923,2224865.52,2838570.31053763,3753761.23653601,3600596.74455559,4014666.09555939,4114228.21320734,3687549.37363658,3788628.47320058,4334893.93803933
 World,Slovenia,Import,Plastic or Rubber,Import (US$ Thousand),,,,,112117.528,143967.283,245714.055,381150.627,387730.362,379415.791,405441.927,412104.489,428101.43,480224.779,543315.268,696292.928,786725.23,897377.417,1095471.809,1317699.823,1448726.641,1153968.573,1408212.77125069,1842897.61351002,1655534.97240927,1868216.07503016,1953967.427981,1657255.18373729,1737814.68169089,2039293.37499928
 World,Solomon Islands,Import,Plastic or Rubber,Import (US$ Thousand),20.125,,5.045,,,33.391,16.678,18.391,25.552,15.099,114.194,64.06,283.546,302.931,339.466,138.158,56.013,46.078,96.968,1243.821,99.226,330.746,56.079,114.914,97.6067811868,63.68,103.793683987398,120.81712125705,693.86418525434,811.37387856274
 World,Somalia,Import,Plastic or Rubber,Import (US$ Thousand),57,,,,59.686,9.49,83.007,36.826,21.375,54.668,84.692,37.012,264.86,679.094,220.222,302.514,108.206,889.055,2829.705,7220.174,3931.688,697.868,555.234351297,2057.186,2096.83649234,5092.60368304,3880.99626888,514.07287635055,243.72217728368,72.6631530284
 World,South Africa,Import,Plastic or Rubber,Import (US$ Thousand),6830.897,14383.769,31345.335,48159.068,57417.521,106266.777,159394.548,339009.428,286226.786,316857.361,318970.488,474036.754,580367.051,712499.066,839043.965,894669.807,1090436.206,1163800.628,1226260.675,1398508.58,1584959.346,1569817.127,1721199.36757877,2150542.91286506,2150475.68225509,2081651.18922207,2129540.37359051,1557976.94905379,1329425.14481891,1342714.41831465
 World,South Asia,Import,Plastic or Rubber,Import (US$ Thousand),29194.401,67721.872,78797.225,175959.155,274123.11,435294.918,603044.881,790548.274,828265.907,943419.631,948934.598,1024873.529,1321956.919,1517241.741,1936635.083,2524451.872,3309047.136,4179800.025,4845763.133,5266146.447,6216727.282,5118684.665,6842979.22726675,9187682.9535584,9077699.48536169,9475469.19091744,9444249.21840639,8426528.15203428,8238466.01019682,8619860.82431119
 World,South Georgia and the South Sa,Import,Plastic or Rubber,Import (US$ Thousand),,,,,,,,,,,,,1.641,,398.52,44.013,8.679,17.77,18.086,16.001,0.255,99.329,1.399,8.124,135.001,2.9915777192,0.072,9.406,2.532,45.35644264734
 World,South Sudan,Import,Plastic or Rubber,Import (US$ Thousand),,,,,,,,,,,,,,,,,,,,,,,,,4.664,153.002,33.247,36.0883082616,30.4747421593,46.808252371621
 World,Soviet Union,Import,Plastic or Rubber,Import (US$ Thousand),58421.847,77316.99,65736.529,68719.576,,,,,,,,,,,,,,,,,,,,,,,,,,
 World,Spain,Import,Plastic or Rubber,Import (US$ Thousand),444089.982,590107.725,782019.131,946700.615,1357376.205,1403475.158,3090921.469,4417487.081,4697659.601,4954853.925,5444536.398,5519187.598,5725324.214,5707176.074,6265253.294,7367894.326,9246218.975,10103776.419,11712094.559,13577702.519,14855244.87,11355102.674,13941417.7793966,16908189.6631757,15659771.7013756,16447169.1387135,16926302.2939553,14867121.4376893,14602014.8956236,15855173.4238435
 World,Special Categories,Import,Plastic or Rubber,Import (US$ Thousand),152425.114,200365.958,130462.675,160358.301,197755.155,441971.455,412211.622,585260.067,261968.6,105809.24,339747.858,185762.065,191601.961,81116.375,81420.189,134547.78,105956.411,89224.7,94698.72,107022.007,183671.449,84376.327,84132.6108387935,121661.645947605,123451.480336673,91121.7088341521,36802.2013686564,75229.8528399778,72135.6577204975,123995.85436705
 World,Sri Lanka,Import,Plastic or Rubber,Import (US$ Thousand),23292.347,42550.278,43718.543,68929.635,99212.558,124661.799,166660.139,245112.933,277433.746,293945.838,271204.907,252315.44,275760.839,276249.624,314776.567,406712.987,509203.574,567424.213,677817.155,785587.207,857160.711,616252.71,871646.424934952,1233313.30154163,1177284.32200043,1085442.08163476,1125491.96108781,990260.048919148,956636.33118253,979108.900285993
 World,St. Kitts and Nevis,Import,Plastic or Rubber,Import (US$ Thousand),,53.826,,39.096,22.898,3.495,0.856,12,37.682,278.091,1757.873,55.476,78.561,65.978,126.18,46.848,114.067,303.718,56.646,450.038,833.931,1307.267,941.934,1005.256,1414.485,1118.57150137078,966.2654286615,1067.1831178167,524.4480371838,863.612541054782
